3.999640e+003,5.485187e-001
4.003497e+003,5.851716e-001
4.007354e+003,5.472707e-001
4.011211e+003,5.067733e-001
4.015068e+003,4.917729e-001
4.018925e+003,5.257593e-001
4.022781e+003,4.747186e-001
4.026638e+003,3.849896e-001
4.030495e+003,4.007954e-001
4.034352e+003,5.587936e-001
4.038209e+003,4.542465e-001
4.042066e+003,3.742948e-001
4.045923e+003,3.511842e-001
4.049780e+003,3.834174e-001
4.053637e+003,4.367072e-001
4.057494e+003,4.829518e-001
4.061351e+003,5.995367e-001
4.065208e+003,8.371319e-001
4.069065e+003,9.018911e-001
4.072922e+003,7.909775e-001
4.076779e+003,7.803517e-001
4.080635e+003,8.076869e-001
4.084492e+003,8.536248e-001
4.088349e+003,7.901835e-001
4.092206e+003,7.391779e-001
4.096063e+003,8.070625e-001
4.099920e+003,8.512835e-001
4.103777e+003,9.958106e-001
4.107634e+003,9.950004e-001
4.111491e+003,9.565298e-001
4.115348e+003,9.869235e-001
4.119205e+003,9.895207e-001
4.123062e+003,1.003219e+000
4.126919e+003,1.011833e+000
4.130775e+003,1.057913e+000
4.134633e+003,1.048055e+000
4.138489e+003,1.082555e+000
4.142347e+003,1.226219e+000
4.146203e+003,1.220818e+000
4.150061e+003,1.197919e+000
4.153917e+003,1.243928e+000
4.157774e+003,1.211982e+000
4.161631e+003,1.143683e+000
4.165488e+003,1.195670e+000
4.169345e+003,1.249638e+000
4.173202e+003,1.261162e+000
4.177059e+003,1.229951e+000
4.180916e+003,1.192244e+000
4.184772e+003,1.186604e+000
4.188630e+003,1.141094e+000
4.192486e+003,1.167836e+000
4.196344e+003,1.173218e+000
4.200200e+003,1.202687e+000
4.204058e+003,1.192916e+000
4.207914e+003,1.171079e+000
4.211771e+003,1.178995e+000
4.215628e+003,1.211396e+000
4.219485e+003,1.212750e+000
4.223342e+003,1.218773e+000
4.227199e+003,1.236440e+000
4.231056e+003,1.208374e+000
4.234913e+003,1.186557e+000
4.238770e+003,1.186109e+000
4.242627e+003,1.200189e+000
4.246483e+003,1.231198e+000
4.250341e+003,1.242429e+000
4.254197e+003,1.228653e+000
4.258055e+003,1.195562e+000
4.261911e+003,1.218735e+000
4.265769e+003,1.234332e+000
4.269625e+003,1.207574e+000
4.273482e+003,1.198408e+000
4.277339e+003,1.210556e+000
4.281196e+003,1.194107e+000
4.285053e+003,1.164116e+000
4.288910e+003,1.162191e+000
4.292767e+003,1.158648e+000
4.296624e+003,1.155850e+000
4.300480e+003,1.179704e+000
4.304338e+003,1.178919e+000
4.308194e+003,1.165628e+000
4.312052e+003,1.175373e+000
4.315908e+003,1.199667e+000
4.319766e+003,1.213336e+000
4.323622e+003,1.233847e+000
4.327479e+003,1.233503e+000
4.331336e+003,1.220627e+000
4.335193e+003,1.218487e+000
4.339050e+003,1.227424e+000
4.342907e+003,1.203447e+000
4.346764e+003,1.182254e+000
4.350621e+003,1.169546e+000
4.354478e+003,1.155447e+000
4.358335e+003,1.156026e+000
4.362191e+003,1.157871e+000
4.366049e+003,1.146034e+000
4.369905e+003,1.132190e+000
4.373763e+003,1.121670e+000
4.377619e+003,1.107400e+000
4.381477e+003,1.095516e+000
4.385333e+003,1.096401e+000
4.389190e+003,1.091012e+000
4.393047e+003,1.094088e+000
4.396904e+003,1.105184e+000
4.400761e+003,1.113243e+000
4.404618e+003,1.111497e+000
4.408475e+003,1.103932e+000
4.412332e+003,1.093549e+000
4.416188e+003,1.086904e+000
4.420046e+003,1.086298e+000
4.423902e+003,1.083752e+000
4.427760e+003,1.082483e+000
4.431616e+003,1.075022e+000
4.435474e+003,1.060747e+000
4.439330e+003,1.055838e+000
4.443188e+003,1.057216e+000
4.447044e+003,1.053286e+000
4.450901e+003,1.043603e+000
4.454758e+003,1.043204e+000
4.458615e+003,1.039753e+000
4.462472e+003,1.025012e+000
4.466329e+003,1.015307e+000
4.470186e+003,1.014280e+000
4.474043e+003,1.019944e+000
4.477899e+003,1.027023e+000
4.481757e+003,1.024013e+000
4.485613e+003,1.013852e+000
4.489471e+003,1.012742e+000
4.493327e+003,1.019924e+000
4.497185e+003,1.026387e+000
4.501041e+003,1.024931e+000
4.504898e+003,1.017552e+000
4.508755e+003,1.014105e+000
4.512612e+003,1.014165e+000
4.516469e+003,1.016197e+000
4.520326e+003,1.011284e+000
4.524183e+003,1.005307e+000
4.528040e+003,1.003500e+000
4.531896e+003,1.012992e+000
4.535754e+003,1.020612e+000
4.539610e+003,1.019534e+000
4.543468e+003,1.023309e+000
4.547324e+003,1.026351e+000
4.551182e+003,1.025290e+000
4.555038e+003,1.022403e+000
4.558896e+003,1.025307e+000
4.562752e+003,1.028740e+000
4.566609e+003,1.028730e+000
4.570466e+003,1.031877e+000
4.574323e+003,1.038448e+000
4.578180e+003,1.040243e+000
4.582037e+003,1.041216e+000
4.585894e+003,1.041431e+000
4.589751e+003,1.044095e+000
4.593607e+003,1.044465e+000
4.597465e+003,1.042646e+000
4.601321e+003,1.040738e+000
4.605179e+003,1.043085e+000
4.609035e+003,1.043863e+000
4.612893e+003,1.043534e+000
4.616749e+003,1.043548e+000
4.620606e+003,1.043241e+000
4.624463e+003,1.040105e+000
4.628320e+003,1.036356e+000
4.632177e+003,1.035626e+000
4.636034e+003,1.033682e+000
4.639891e+003,1.031194e+000
4.643748e+003,1.030921e+000
4.647604e+003,1.031185e+000
4.651462e+003,1.029788e+000
4.655318e+003,1.028394e+000
4.659176e+003,1.026900e+000
4.663032e+003,1.025832e+000
4.666890e+003,1.023655e+000
4.670746e+003,1.019388e+000
4.674604e+003,1.019123e+000
4.678460e+003,1.018463e+000
4.682317e+003,1.019156e+000
4.686174e+003,1.016232e+000
4.690031e+003,1.015263e+000
4.693888e+003,1.015971e+000
4.697745e+003,1.012875e+000
4.701602e+003,1.014053e+000
4.705459e+003,1.013435e+000
4.709315e+003,1.012990e+000
4.713173e+003,1.010335e+000
4.717029e+003,1.012230e+000
4.720887e+003,1.014527e+000
4.724743e+003,1.009590e+000
4.728601e+003,1.006840e+000
4.732457e+003,1.005925e+000
4.736314e+003,1.006248e+000
4.740171e+003,1.007656e+000
4.744028e+003,1.006353e+000
4.747885e+003,1.004181e+000
4.751742e+003,1.001740e+000
4.755599e+003,1.005536e+000
4.759456e+003,1.005874e+000
4.763313e+003,1.004652e+000
4.767170e+003,1.006593e+000
4.771026e+003,1.004933e+000
4.774884e+003,1.001848e+000
4.778740e+003,1.004943e+000
4.782598e+003,1.008839e+000
4.786454e+003,1.008335e+000
4.790312e+003,1.007095e+000
4.794168e+003,1.008502e+000
4.798025e+003,1.007304e+000
4.801882e+003,1.011619e+000
4.805739e+003,1.016232e+000
4.809596e+003,1.020151e+000
4.813453e+003,1.021476e+000
4.817310e+003,1.022580e+000
4.821167e+003,1.025546e+000
4.825023e+003,1.028067e+000
4.828881e+003,1.028381e+000
4.832737e+003,1.029591e+000
4.836595e+003,1.032025e+000
4.840451e+003,1.031669e+000
4.844309e+003,1.038543e+000
4.848165e+003,1.043062e+000
4.852022e+003,1.043630e+000
4.855879e+003,1.048593e+000
4.859736e+003,1.051331e+000
4.863593e+003,1.050925e+000
4.867450e+003,1.050766e+000
4.871307e+003,1.051356e+000
4.875164e+003,1.053620e+000
4.879021e+003,1.057619e+000
4.882878e+003,1.058336e+000
4.886734e+003,1.056349e+000
4.890592e+003,1.060819e+000
4.894448e+003,1.065766e+000
4.898306e+003,1.064321e+000
4.902162e+003,1.061228e+000
4.906020e+003,1.063474e+000
4.909876e+003,1.064633e+000
4.913733e+003,1.065214e+000
4.917590e+003,1.066167e+000
4.921447e+003,1.066312e+000
4.925304e+003,1.068650e+000
4.929161e+003,1.074355e+000
4.933018e+003,1.076325e+000
4.936875e+003,1.075062e+000
4.940731e+003,1.077857e+000
4.944589e+003,1.082054e+000
4.948445e+003,1.085182e+000
4.952303e+003,1.086236e+000
4.956159e+003,1.087994e+000
4.960017e+003,1.091927e+000
4.963873e+003,1.093423e+000
4.967730e+003,1.096303e+000
4.971587e+003,1.102510e+000
4.975444e+003,1.104596e+000
4.979301e+003,1.106634e+000
4.983158e+003,1.110549e+000
4.987015e+003,1.113110e+000
4.990872e+003,1.113329e+000
4.994729e+003,1.118447e+000
4.998586e+003,1.124743e+000
5.002442e+003,1.129857e+000
5.006300e+003,1.133138e+000
5.010156e+003,1.138476e+000
5.014014e+003,1.143080e+000
5.017870e+003,1.147206e+000
5.021728e+003,1.152750e+000
5.025584e+003,1.154571e+000
5.029441e+003,1.156157e+000
5.033298e+003,1.160020e+000
5.037155e+003,1.164929e+000
5.041012e+003,1.167763e+000
5.044869e+003,1.168797e+000
5.048726e+003,1.171719e+000
5.052583e+003,1.175635e+000
5.056439e+003,1.180601e+000
5.060297e+003,1.183803e+000
5.064153e+003,1.186754e+000
5.068011e+003,1.188334e+000
5.071867e+003,1.189642e+000
5.075725e+003,1.191907e+000
5.079581e+003,1.194039e+000
5.083438e+003,1.193880e+000
5.087295e+003,1.194802e+000
5.091152e+003,1.200591e+000
5.095009e+003,1.204694e+000
5.098866e+003,1.201758e+000
5.102723e+003,1.204762e+000
5.106580e+003,1.211930e+000
5.110437e+003,1.216537e+000
5.114294e+003,1.217779e+000
5.118150e+003,1.218280e+000
5.122008e+003,1.221972e+000
5.125864e+003,1.224800e+000
5.129722e+003,1.222928e+000
5.133578e+003,1.221580e+000
5.137436e+003,1.221302e+000
5.141292e+003,1.220093e+000
5.145149e+003,1.225133e+000
5.149006e+003,1.229930e+000
5.152863e+003,1.229601e+000
5.156720e+003,1.229621e+000
5.160577e+003,1.230614e+000
5.164434e+003,1.230214e+000
5.168291e+003,1.228166e+000
5.172147e+003,1.229505e+000
5.176005e+003,1.227309e+000
5.179861e+003,1.226544e+000
5.183719e+003,1.221826e+000
5.187575e+003,1.216572e+000
5.191433e+003,1.212216e+000
5.195289e+003,1.211214e+000
5.199146e+003,1.206708e+000
5.203003e+003,1.204517e+000
5.206860e+003,1.202111e+000
5.210717e+003,1.195421e+000
5.214574e+003,1.189033e+000
5.218431e+003,1.183499e+000
5.222288e+003,1.180896e+000
5.226145e+003,1.175819e+000
5.230002e+003,1.166316e+000
5.233858e+003,1.157877e+000
5.237716e+003,1.148823e+000
5.241572e+003,1.141903e+000
5.245430e+003,1.139395e+000
5.249286e+003,1.129084e+000
5.253144e+003,1.117896e+000
5.257000e+003,1.111319e+000
5.260857e+003,1.102441e+000
5.264714e+003,1.090294e+000
5.268571e+003,1.075285e+000
5.272428e+003,1.062832e+000
5.276285e+003,1.055130e+000
5.280142e+003,1.046073e+000
5.283999e+003,1.033948e+000
5.287855e+003,1.022893e+000
5.291713e+003,1.011348e+000
5.295569e+003,1.000919e+000
5.299427e+003,9.899045e-001
5.303283e+003,9.803368e-001
5.307141e+003,9.754086e-001
5.310997e+003,9.666561e-001
5.314854e+003,9.581496e-001
5.318711e+003,9.503406e-001
5.322568e+003,9.447833e-001
5.326425e+003,9.408230e-001
5.330282e+003,9.332543e-001
5.334139e+003,9.274564e-001
5.337996e+003,9.249520e-001
5.341853e+003,9.221614e-001
5.345710e+003,9.189977e-001
5.349566e+003,9.157289e-001
5.353424e+003,9.137648e-001
5.357280e+003,9.081134e-001
5.361138e+003,9.045309e-001
5.364994e+003,9.011302e-001
5.368852e+003,8.992733e-001
5.372708e+003,8.996041e-001
5.376565e+003,8.987345e-001
5.380422e+003,8.957925e-001
5.384279e+003,8.944842e-001
5.388136e+003,8.928634e-001
5.391993e+003,8.932559e-001
5.395850e+003,8.931562e-001
5.399707e+003,8.914970e-001
5.403563e+003,8.915162e-001
5.407421e+003,8.919368e-001
5.411277e+003,8.930081e-001
5.415135e+003,8.903212e-001
5.418991e+003,8.894641e-001
5.422849e+003,8.916953e-001
5.426705e+003,8.951825e-001
5.430563e+003,8.953074e-001
5.434419e+003,8.943962e-001
5.438276e+003,8.950855e-001
5.442133e+003,8.949034e-001
5.445990e+003,8.961452e-001
5.449847e+003,8.952054e-001
5.453704e+003,8.951318e-001
5.457561e+003,8.967021e-001
5.461418e+003,8.966301e-001
5.465274e+003,8.978463e-001
5.469132e+003,8.989398e-001
5.472988e+003,8.998778e-001
5.476846e+003,8.991442e-001
5.480702e+003,8.997084e-001
5.484560e+003,9.007704e-001
5.488416e+003,9.017645e-001
5.492273e+003,9.028519e-001
5.496130e+003,9.028980e-001
5.499987e+003,9.019320e-001
5.503844e+003,9.021066e-001
5.507701e+003,9.035236e-001
5.511558e+003,9.039446e-001
5.515415e+003,9.045231e-001
5.519271e+003,9.032618e-001
5.523129e+003,9.033625e-001
5.526985e+003,9.039794e-001
5.530843e+003,9.051460e-001
5.534699e+003,9.046823e-001
5.538557e+003,9.044658e-001
5.542413e+003,9.041377e-001
5.546271e+003,9.043006e-001
5.550127e+003,9.046599e-001
5.553984e+003,9.041880e-001
5.557841e+003,9.043052e-001
5.561698e+003,9.045839e-001
5.565555e+003,9.028472e-001
5.569412e+003,9.023105e-001
5.573269e+003,9.029939e-001
5.577126e+003,9.037464e-001
5.580982e+003,9.031576e-001
5.584840e+003,9.040828e-001
5.588696e+003,9.036247e-001
5.592554e+003,9.027882e-001
5.596410e+003,9.029521e-001
5.600268e+003,9.049628e-001
5.604124e+003,9.051672e-001
5.607981e+003,9.050117e-001
5.611838e+003,9.064039e-001
5.615695e+003,9.071648e-001
5.619552e+003,9.065921e-001
5.623409e+003,9.070501e-001
5.627266e+003,9.088091e-001
5.631123e+003,9.107747e-001
5.634979e+003,9.132487e-001
5.638837e+003,9.163007e-001
5.642693e+003,9.184346e-001
5.646551e+003,9.210935e-001
5.650407e+003,9.236357e-001
5.654265e+003,9.273386e-001
5.658121e+003,9.313463e-001
5.661979e+003,9.338354e-001
5.665835e+003,9.360227e-001
5.669692e+003,9.352148e-001
5.673549e+003,9.341518e-001
5.677406e+003,9.335404e-001
5.681263e+003,9.344688e-001
5.685120e+003,9.338207e-001
5.688977e+003,9.307930e-001
5.692834e+003,9.288393e-001
5.696690e+003,9.266694e-001
5.700548e+003,9.259489e-001
5.704404e+003,9.255338e-001
5.708262e+003,9.244186e-001
5.712118e+003,9.228310e-001
5.715976e+003,9.233575e-001
5.719832e+003,9.232548e-001
5.723689e+003,9.220337e-001
5.727546e+003,9.210362e-001
5.731403e+003,9.230399e-001
5.735260e+003,9.247484e-001
5.739117e+003,9.236224e-001
5.742974e+003,9.258752e-001
5.746831e+003,9.296161e-001
5.750688e+003,9.328994e-001
5.754545e+003,9.374416e-001
5.758401e+003,9.415555e-001
5.762259e+003,9.473232e-001
5.766115e+003,9.537914e-001
5.769973e+003,9.619381e-001
5.773829e+003,9.663405e-001
5.777687e+003,9.694507e-001
5.781543e+003,9.682317e-001
5.785400e+003,9.651282e-001
5.789257e+003,9.637718e-001
5.793114e+003,9.625323e-001
5.796971e+003,9.592312e-001
5.800828e+003,9.570720e-001
5.804685e+003,9.530918e-001
5.808542e+003,9.501801e-001
5.812398e+003,9.494029e-001
5.816256e+003,9.463722e-001
5.820112e+003,9.411537e-001
5.823970e+003,9.387733e-001
5.827826e+003,9.367021e-001
5.831684e+003,9.334055e-001
5.835540e+003,9.289622e-001
5.839397e+003,9.274923e-001
5.843254e+003,9.252902e-001
5.847111e+003,9.212214e-001
5.850968e+003,9.177612e-001
5.854825e+003,9.157627e-001
5.858682e+003,9.145580e-001
5.862539e+003,9.130173e-001
5.866396e+003,9.122550e-001
5.870253e+003,9.099881e-001
5.874109e+003,9.052783e-001
5.877967e+003,9.011010e-001
5.881823e+003,8.955805e-001
5.885681e+003,8.925906e-001
5.889537e+003,8.899952e-001
5.893395e+003,8.884278e-001
5.897251e+003,8.874421e-001
5.901108e+003,8.864208e-001
5.904965e+003,8.841894e-001
5.908822e+003,8.814132e-001
5.912679e+003,8.798257e-001
5.916536e+003,8.767344e-001
5.920393e+003,8.717790e-001
5.924250e+003,8.679680e-001
5.928106e+003,8.650426e-001
5.931964e+003,8.602118e-001
5.935820e+003,8.567277e-001
5.939678e+003,8.540572e-001
5.943534e+003,8.508700e-001
5.947392e+003,8.474616e-001
5.951248e+003,8.445212e-001
5.955105e+003,8.425753e-001
5.958962e+003,8.412879e-001
5.962819e+003,8.398944e-001
5.966676e+003,8.375744e-001
5.970533e+003,8.337820e-001
5.974390e+003,8.303413e-001
5.978247e+003,8.289742e-001
5.982104e+003,8.274338e-001
5.985961e+003,8.251057e-001
5.989817e+003,8.239498e-001
5.993675e+003,8.219944e-001
5.997531e+003,8.192029e-001
6.001389e+003,8.189678e-001
6.005245e+003,8.193178e-001
6.009103e+003,8.174061e-001
6.012959e+003,8.145808e-001
6.016816e+003,8.145651e-001
6.020673e+003,8.143634e-001
6.024530e+003,8.121222e-001
6.028387e+003,8.107458e-001
6.032244e+003,8.093114e-001
6.036101e+003,8.079650e-001
6.039958e+003,8.076771e-001
6.043814e+003,8.079608e-001
6.047672e+003,8.075439e-001
6.051528e+003,8.079068e-001
6.055386e+003,8.078353e-001
6.059242e+003,8.077240e-001
6.063100e+003,8.079423e-001
6.066956e+003,8.092513e-001
6.070813e+003,8.077990e-001
6.074670e+003,8.078632e-001
6.078527e+003,8.077877e-001
6.082384e+003,8.082432e-001
6.086241e+003,8.087403e-001
6.090098e+003,8.086191e-001
6.093955e+003,8.082067e-001
6.097812e+003,8.085648e-001
6.101669e+003,8.088090e-001
6.105525e+003,8.088469e-001
6.109383e+003,8.083715e-001
6.113239e+003,8.077950e-001
6.117097e+003,8.079829e-001
6.120953e+003,8.082435e-001
6.124811e+003,8.091335e-001
6.128667e+003,8.086178e-001
6.132524e+003,8.080297e-001
6.136381e+003,8.093823e-001
6.140238e+003,8.104062e-001
6.144095e+003,8.104726e-001
6.147952e+003,8.101091e-001
6.151809e+003,8.099476e-001
6.155666e+003,8.110592e-001
6.159522e+003,8.114189e-001
6.163380e+003,8.113263e-001
6.167236e+003,8.117535e-001
6.171094e+003,8.116828e-001
6.174950e+003,8.117199e-001
6.178808e+003,8.127589e-001
6.182664e+003,8.129262e-001
6.186521e+003,8.125984e-001
6.190378e+003,8.133605e-001
6.194235e+003,8.135434e-001
6.198092e+003,8.145685e-001
6.201949e+003,8.154304e-001
6.205806e+003,8.146470e-001
6.209663e+003,8.140754e-001
6.213520e+003,8.141980e-001
6.217377e+003,8.147425e-001
6.221233e+003,8.161768e-001
6.225091e+003,8.183978e-001
6.228947e+003,8.176566e-001
6.232805e+003,8.167611e-001
6.236661e+003,8.184083e-001
6.240519e+003,8.187796e-001
6.244375e+003,8.187196e-001
6.248232e+003,8.190967e-001
6.252089e+003,8.206172e-001
6.255946e+003,8.222541e-001
6.259803e+003,8.207766e-001
6.263660e+003,8.213309e-001
6.267517e+003,8.235368e-001
6.271374e+003,8.233640e-001
6.275230e+003,8.221124e-001
6.279088e+003,8.228711e-001
6.282944e+003,8.240340e-001
6.286802e+003,8.249883e-001
6.290658e+003,8.255533e-001
6.294516e+003,8.243898e-001
6.298372e+003,8.245385e-001
6.302229e+003,8.267006e-001
6.306086e+003,8.271194e-001
6.309943e+003,8.254079e-001
6.313800e+003,8.260861e-001
6.317657e+003,8.271885e-001
6.321514e+003,8.283944e-001
6.325371e+003,8.302183e-001
6.329228e+003,8.315686e-001
6.333085e+003,8.320069e-001
6.336941e+003,8.317419e-001
6.340799e+003,8.322958e-001
6.344655e+003,8.331633e-001
6.348513e+003,8.324541e-001
6.352369e+003,8.311713e-001
6.356227e+003,8.319117e-001
6.360083e+003,8.328366e-001
6.363940e+003,8.341067e-001
6.367797e+003,8.357726e-001
6.371654e+003,8.365659e-001
6.375511e+003,8.373747e-001
6.379368e+003,8.387069e-001
6.383225e+003,8.384731e-001
6.387082e+003,8.393664e-001
6.390938e+003,8.385152e-001
6.394796e+003,8.388118e-001
6.398652e+003,8.412785e-001
6.402510e+003,8.422045e-001
6.406366e+003,8.418818e-001
6.410224e+003,8.417560e-001
6.414080e+003,8.440248e-001
6.417938e+003,8.449570e-001
6.421794e+003,8.456420e-001
6.425651e+003,8.477532e-001
6.429508e+003,8.487728e-001
6.433365e+003,8.475960e-001
6.437222e+003,8.472091e-001
6.441079e+003,8.501796e-001
6.444936e+003,8.523996e-001
6.448793e+003,8.521964e-001
6.452649e+003,8.513365e-001
6.456507e+003,8.513735e-001
6.460363e+003,8.518226e-001
6.464221e+003,8.530564e-001
6.468077e+003,8.541061e-001
6.471935e+003,8.561125e-001
6.475791e+003,8.582875e-001
6.479648e+003,8.587037e-001
6.483505e+003,8.598549e-001
6.487362e+003,8.612628e-001
6.491219e+003,8.610997e-001
6.495076e+003,8.615333e-001
6.498933e+003,8.618642e-001
6.502790e+003,8.632455e-001
6.506646e+003,8.651530e-001
6.510504e+003,8.643062e-001
6.514360e+003,8.640670e-001
6.518218e+003,8.648090e-001
6.522074e+003,8.669912e-001
6.525932e+003,8.676461e-001
6.529788e+003,8.676797e-001
6.533646e+003,8.665015e-001
6.537502e+003,8.668861e-001
6.541359e+003,8.687075e-001
6.545216e+003,8.689366e-001
6.549073e+003,8.704122e-001
6.552930e+003,8.729854e-001
6.556787e+003,8.711930e-001
6.560644e+003,8.714666e-001
6.564501e+003,8.733299e-001
6.568357e+003,8.741221e-001
6.572215e+003,8.747038e-001
6.576071e+003,8.752983e-001
6.579929e+003,8.772665e-001
6.583785e+003,8.775488e-001
6.587643e+003,8.795414e-001
6.591499e+003,8.800826e-001
6.595356e+003,8.805155e-001
6.599213e+003,8.818070e-001
6.603070e+003,8.824295e-001
6.606927e+003,8.830758e-001
6.610784e+003,8.848143e-001
6.614641e+003,8.874514e-001
6.618498e+003,8.881525e-001
6.622354e+003,8.879079e-001
6.626212e+003,8.863319e-001
6.630068e+003,8.863036e-001
6.633926e+003,8.883977e-001
6.637782e+003,8.914039e-001
6.641640e+003,8.934603e-001
6.645496e+003,8.939469e-001
6.649354e+003,8.948948e-001
6.653210e+003,8.958846e-001
6.657067e+003,8.967775e-001
6.660924e+003,8.990641e-001
6.664781e+003,9.016928e-001
6.668638e+003,9.021302e-001
6.672495e+003,9.018610e-001
6.676352e+003,9.034601e-001
6.680209e+003,9.042554e-001
6.684065e+003,9.054521e-001
6.687923e+003,9.067848e-001
6.691779e+003,9.074796e-001
6.695637e+003,9.085678e-001
6.699493e+003,9.080945e-001
6.703351e+003,9.069470e-001
6.707207e+003,9.065788e-001
6.711064e+003,9.068909e-001
6.714921e+003,9.091973e-001
6.718778e+003,9.126012e-001
6.722635e+003,9.119180e-001
6.726492e+003,9.122952e-001
6.730349e+003,9.133257e-001
6.734206e+003,9.131210e-001
